KernelName,sm_efficiency,achieved_occupancy,ipc,issued_ipc,branch_efficiency,warp_execution_efficiency,warp_nonpred_execution_efficiency,inst_replay_overhead,issue_slot_utilization,local_load_transactions_per_request,local_store_transactions_per_request,gld_transactions_per_request,gst_transactions_per_request,shared_load_transactions,global_hit_rate,local_hit_rate,gld_requested_throughput,gst_requested_throughput,gld_throughput,gst_throughput,dram_read_throughput,dram_write_throughput,tex_cache_throughput,shared_load_throughput,shared_store_throughput,gld_efficiency,gst_efficiency,cf_fu_utilization,tex_fu_utilization,ldst_fu_utilization,double_precision_fu_utilization,special_fu_utilization,single_precision_fu_utilization,dram_utilization,tex_utilization,shared_efficiency,shared_utilization,stall_inst_fetch,stall_exec_dependency,stall_memory_dependency,stall_texture,stall_sync,stall_other,stall_constant_memory_dependency,stall_memory_throttle,local_memory_overhead,tex_cache_hit_rate,l2_tex_read_hit_rate,l2_tex_write_hit_rate,l2_tex_read_throughput,l2_tex_write_throughput,l2_read_throughput,l2_write_throughput,sysmem_write_throughput,l2_utilization,eligible_warps_per_cycle,flop_sp_efficiency,flop_dp_efficiency
"[[ cuSolverSp_LinearSolver ]] void stable_sort_by_key_local_core<int=256, int=4>(int, int, int*, int*, int*, int*)",0.974595212088,0.701264266148,0.067343185452,0.256498942319,1.0,0.992880983642,0.93607104264,0.001341001341,0.257580493393,0.0,0.0,0.26545675,0.1296534375,0.00338457704056,0.572212564152,0.0,0.292106089291,0.479888740842,0.161644796444,0.409668390195,0.520901659969,0.476678240417,0.0894725152096,0.098028859934,0.276348835114,0.94444051,0.93841119,0.0,0.2,0.4,0.0,0.25,0.142857142857,1.0,0.1,0.372425544444,0.2,0.0241483339491,0.147144822891,0.524110377275,0.138654944718,0.160673303827,0.0448931710466,0.00401737994359,0.171200399425,0.0,0.525319010798,0.0464801867595,0.99739093,0.262342570328,0.303517365912,0.26245281158,0.303529600434,0.0126419752479,0.333333333333,0.0119610058792,0.0,0.0
"[[ cuSolverSp_LinearSolver ]] void set_identy<int=128>(int, int*)",0.449730730375,0.566080325535,0.0650163733984,0.264149495,1.0,0.999741975442,0.935430000085,0.17048042048,0.289649180538,0.0,0.0,0.0,0.13116896875,0.0,0.0,0.0,0.0,0.913888652622,0.0,0.819477121939,0.00041403476651,0.861484749119,0.0,0.0,0.0,0.0,0.95999819,0.0,0.1,0.2,0.0,0.0,0.142857142857,0.444444444444,0.0,0.0,0.0,0.338585700192,0.125148867248,0.0,2.77537323266e-05,0.0,0.129680992749,0.356144320891,0.476444139479,0.0,0.526288825179,0.0,0.09885532,0.0,0.607138708842,0.000937803832435,0.607236565315,0.148148150066,0.166666666667,0.0128454909136,0.0,0.0
"[[ cuSolverSp_LinearSolver ]] void convert_CooToCsr_kernel<int=0>(int const *, int, int, int*)",0.939995482011,0.93443240803,0.133938052695,0.50213158064,1.0,0.694242358876,0.648222775815,0.003402003402,0.468404972171,0.0,0.0,0.29682115625,0.0313561875,0.0015810748864,0.557139698852,0.0,0.320052917688,0.00782463395248,0.203161760229,0.0475907474136,0.566557346461,0.0906450838665,0.0980365290733,0.0995653216644,0.109707720976,0.8204957,0.1282969,1.0,0.2,0.4,0.0,0.25,0.285714285714,0.666666666667,0.1,0.552639255556,0.2,0.0970190986938,0.146056433029,0.441472670783,0.0,0.220354745278,0.239279165956,0.00896991282088,5.65508414653e-06,0.0,0.489668730135,0.155543701817,0.97424056,0.329722821541,0.035259294206,0.330308985392,0.0352776427051,0.0246913626595,0.166666666667,0.0210618568501,0.0,0.0
"[[ cuSolverSp_LinearSolver ]] void convert_CsrToCoo_kernel<int=0>(int const *, int, int, int*)",0.933036009517,0.86776274531,0.140848737924,0.523297911505,1.0,0.95425594872,0.859047396788,0.0018405018405,0.545969151159,0.0,0.0,0.125,0.13060034375,0.0,0.858319962043,0.0,0.0249228242566,0.697048971951,0.103853108164,0.710930596366,0.00731461428874,0.705115167459,0.244313653178,0.0,0.0,0.125,0.78277898,1.0,0.4,0.2,0.0,0.0,0.428571428571,0.777777777778,0.3,0.0,0.0,0.126464322722,0.173213930078,0.560119521864,0.0,0.0,0.295471093217,0.00863947253665,3.47795685046e-05,0.0,0.628809847858,0.820011110802,0.53674829,0.16854913942,0.52671816308,0.168692662654,0.526748746101,0.0370370375165,0.5,0.024397578739,0.0,0.0
"[[ cuSolverSp_LinearSolver ]] void csrchol_byLevel_binarySearchFree<double, double, int=5, int=3>(int, double*, int const *, int const *, int*, int*, int*, int*, int*, int*, int*, int)",0.99925452043,0.988433874734,0.0702318108907,0.268785399078,0.970792555419,0.948839404287,0.896969119093,4.5000045e-06,0.289178579995,0.0,0.0,0.138687875,0.0383483125,0.322953050465,0.790861460498,0.0,0.165715365998,0.00244585986717,0.248294599381,0.00515647571302,0.00761363939855,0.00234037512306,0.418887914229,0.0233418844213,0.063739917218,0.34761137,0.37916057,0.0,0.4,0.2,0.3,0.25,0.142857142857,0.111111111111,0.4,0.287849938889,0.1,0.0676473302937,0.121385964906,0.828473663727,0.0,0.000358341137413,0.0633306405429,-1.8733240482e-06,1.12460880194e-05,0.0,0.731363279434,1.0,0.89380317,0.413249191299,0.00382035803412,0.413057947875,0.00387046109338,0.0,0.333333333333,0.00976604167299,0.0,0.0838684759378
"[[ cuSolverSp_LinearSolver ]] void stable_sort_by_key_merge_core<int=256, int=4>(int, int*, int*, int*, int*, int*, int*)",0.975852426673,0.916531674065,0.0398146955399,0.155130200492,1.0,1.0,0.863691763048,0.002871002871,0.157888758444,0.0,0.0,0.2133080625,0.1521331875,0.00039241472934,0.569846794007,0.0,0.28564228932,0.467904704281,0.159065778976,0.454766087387,0.508906506062,0.472998330642,0.0880059427797,0.011091338936,0.00305343483839,0.93846722,0.82205924,0.0,0.2,0.2,0.0,0.0,0.142857142857,1.0,0.1,0.744598766667,0.1,0.00985873202429,0.0631039967293,0.896313101828,0.000563914477141,0.0219413050208,0.0402917209651,0.00380195289249,0.0258104288274,0.0,0.517651943779,0.0521362156448,0.48141488,0.258156935614,0.336929595384,0.258235764008,0.336941829906,0.0126419752479,0.333333333333,0.00598290401604,0.0,0.0
"[[ cuSolverSp_LinearSolver ]] void cusparseIinclusive_scan_domino_v1_core<int=256, int=4>(int, int*, int*, int*, int*, int*)",0.0498098060119,0.110548216361,0.0254538349236,0.104344737623,1.0,0.97957213769,0.884316732519,0.0329175329175,0.0878017740505,0.0,0.0,0.0009765625,0.00360578125,1.80445962253e-06,0.0,0.0,1.29024154097e-05,4.23525488806e-05,3.02394949806e-05,0.000245143925785,0.00575048293117,0.00206124781739,3.75442624926e-05,0.00187550298736,0.00312037719289,0.25,0.16666667,0.0,0.1,0.2,0.0,0.25,0.0,0.111111111111,0.1,0.342781005556,0.1,0.337177716123,0.201009799792,0.0655001445988,0.0,0.427237171951,0.0458960066752,0.12288834061,0.013398960932,0.0,0.210515727956,0.0,0.66666667,4.90774031281e-05,0.000181623577519,0.00420376021347,0.00060749955828,0.592592587319,0.0,0.00234412191773,0.0,0.0
"[[ cuSolverSp_LinearSolver ]] void csrsv2_analysis_lower_nontranspose_kernel<int=5, int=3>(int, int const *, int const *, int*, int, int*, int*, int*, int)",0.998933851023,0.990487873136,0.0239494690669,0.0998631744712,0.731406529103,0.851378270302,0.839628383396,0.00013725013725,0.106739788416,0.0,0.0,0.25894865625,0.03125,0.00786103628128,0.558501898409,0.0,0.530870033526,9.52932433082e-05,0.295104129831,0.000642446154002,0.00765964327088,0.00124533722465,0.151020329376,0.00637514414367,0.00217366574399,0.936928,0.125,0.0,0.2,0.2,0.0,0.25,0.0,0.111111111111,0.2,0.358392672222,0.1,0.043475110585,0.0210281734417,0.968452838056,0.0,0.00728954774148,0.0155069459332,9.15629330492e-05,0.000105652351123,0.00105829687745,0.513471490876,0.825921733653,0.9702279,0.485858828495,0.000720231430132,0.48438573199,0.00128389081566,0.0,0.333333333333,0.00268371062169,0.0,0.0
"[[ cuSolverSp_LinearSolver ]] void csrsv2_analysis_upper_nontranspose_kernel<int=5, int=3>(int, int const *, int const *, int*, int, int*, int*, int*, int)",0.997535156757,0.990886211961,0.0251615104499,0.102748079388,0.727151098173,0.851533660437,0.840115867247,0.00013275013275,0.110235954232,0.0,0.0,0.25899609375,0.03125,0.00789892993335,0.558484754898,0.0,0.567340767463,9.52932433082e-05,0.305768012753,0.000659352635005,0.0078666606481,0.0012990155466,0.157452022493,0.00659267837924,0.00223558094354,0.96637579,0.125,0.0,0.2,0.2,0.0,0.25,0.0,0.111111111111,0.2,0.357048938889,0.1,0.035042576674,0.0245282914608,0.970544189409,0.0,0.00707878213533,0.0162145348696,5.7634714693e-05,0.000108055361383,0.00142007907576,0.513422409134,0.831575737768,0.96244561,0.505434408146,0.000851751954954,0.50629096514,0.00132773098841,0.0,0.333333333333,0.00281442628502,0.0,0.0
"[[ cuSolverSp_LinearSolver ]] void cusparseIinclusive_scan_merge_core<int=256, int=4>(int, int, int*, int*, int*)",0.111590025946,0.108162268938,0.00977143933067,0.044743461594,1.0,0.990352726576,0.909782940499,0.0841118341118,0.0453342067672,0.0,0.0,0.18366228125,0.09319196875,5.89211305315e-07,0.570505205527,0.0,0.0102312111889,0.016781790186,0.00537131625763,0.0134310753915,0.0215530793396,0.00222228279451,0.00317628792163,0.000625120770783,8.40277703162e-05,0.99255952,0.99775449,0.0,0.1,0.2,0.0,0.0,0.0,0.111111111111,0.1,0.523897061111,0.1,0.165240655561,0.0705045943988,0.503682756882,0.0,0.0971738646393,0.0309444447517,0.301812069558,0.00953347862681,0.0,0.525502643667,0.0,1.0,0.00871741586535,0.00995088886953,0.0123423280972,0.0103117383078,0.592592587319,0.0,0.000663830598606,0.0,0.0
"[[ cuSolverSp_LinearSolver ]] void csrMv_kernel<double, double, double, int=128, int=1, int=2>(cusparseCsrMvParams<double, double, double>)",0.847860066741,0.82557457822,0.0745562954991,0.285435568475,0.99881662037,0.847410819063,0.671759032908,0.00976050976051,0.288828397896,0.0,0.0,0.1593275625,0.0625,0.000460321332277,0.281790895358,0.0,0.210029610462,0.0382785984099,0.187011716718,0.0305604382393,0.257513813982,0.089124894277,0.185542680429,0.0725743389237,0.0479782330759,0.58492736,1.0,0.0,0.2,0.2,0.7,0.0,0.142857142857,0.333333333333,0.2,0.277777777778,0.1,0.0476051490259,0.33620365252,0.482553331648,0.0,0.0,0.274338496941,0.00862102106921,0.00039201107384,0.0,0.48405387569,0.584879472862,1.0,0.40502702266,0.0226417852525,0.40717963602,0.0226968307499,0.074074075033,0.333333333333,0.0119305784205,0.0,0.194131906559
"[[ cuSolverSp_LinearSolver ]] void gather_core<int, int=256>(int, int const *, int const *, int*)",0.981492676401,0.922401554134,0.0380488917713,0.148380825829,1.0,0.999984059272,0.931167187358,0.0027045027045,0.162704607024,0.0,0.0,0.656010125,0.1249970625,0.0,0.141879923509,0.0,0.257311158354,0.21115269713,0.616159231198,0.168577723003,0.458825644388,0.22072067199,0.0788167068596,0.0,0.0,0.21750605,0.99999707,0.0,0.2,0.2,0.0,0.0,0.0,0.666666666667,0.1,0.0,0.0,0.0117495496635,0.038863491757,0.712353901991,2.79538794347e-05,0.0,0.0303256580982,0.00340680909688,0.380178507137,0.0,0.193838693039,0.654696996367,0.0,1.0,0.124896788871,1.0,0.124909023393,0.0126419752479,0.833333333333,0.00636115852008,0.0,0.0
"[[ cuSolverSp_LinearSolver ]] void csrsv2_solve_lower_nontranspose_byLevel_kernel<double, int=5, int=3>(int, int, double const *, int const *, int const *, double const *, double*, int*, int*, double const *, double, int, int*, double*, int*, int)",0.999106092534,0.988860812244,0.0189899069777,0.0776180789177,0.754496879592,0.857590327409,0.835983170643,0.00020025020025,0.0838309530388,0.0,0.0,0.25884128125,0.03125,0.0271371577861,0.55793735276,0.0,0.325987524545,0.000127057657744,0.302844469339,0.000583273483789,0.0104198750798,0.000719289599719,0.157139411465,0.00997230856192,0.00913007368083,0.56063205,0.1875,0.0,0.2,0.2,0.1,0.25,0.0,0.111111111111,0.2,0.39449555,0.1,0.0312930964852,0.022588836136,0.970356057729,1.33431405416e-07,0.0041628951411,0.0276067714023,5.37004122008e-05,6.3759872247e-05,0.00913013984922,0.510611055793,0.833513158607,0.95667293,0.492195863637,0.00301244625192,0.492021151289,0.00301870913843,0.0,0.333333333333,0.00189189721223,5.69412188543e-05,0.0148871164892
"[[ cuSolverSp_LinearSolver ]] void stable_sort_by_key_domino_phase1<int=256, int=4>(int, int, int, int*, int*, int*, int*, int*, int*)",0.556174221608,0.190961589923,0.0427727059563,0.166593595744,1.0,0.99373763796,0.935498242663,0.0135877635878,0.16400795262,0.0,0.0,0.2187573125,0.13112421875,5.96576446632e-05,0.60705654367,0.0,0.068222767261,0.111702789969,0.0378649936803,0.0965931093939,0.0922435829075,0.0720778370571,0.0266453110807,0.0274123343912,0.0715764923789,0.93838977,0.9285934,0.0,0.1,0.2,0.0,0.25,0.0,0.111111111111,0.1,0.371348683333,0.1,0.203530696467,0.204091104276,0.137552395292,0.0,0.462585093289,0.101012082383,0.0485313943442,0.00638007234214,0.0,0.541588876719,0.261566446749,0.4991846,0.0614319553823,0.0715644331616,0.065758298313,0.0719864486418,0.259259262615,0.0,0.0062258282198,0.0,0.0
"[[ cuSolverSp_LinearSolver ]] void Imemset<int=128>(int, int, int*)",0.579589562333,0.706273121526,0.0786909960915,0.35086774199,1.0,1.0,0.939442903146,0.131825381825,0.384738789786,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.798368788536,4.60038602656e-05,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,0.142857142857,0.555555555556,0.0,0.0,0.0,0.0713709880397,0.160678438909,0.0,0.000101641373076,0.0,0.180004574507,0.353987911874,0.634204518537,0.0,0.526289319891,0.0,0.0,0.0,0.59149985091,0.000136308697439,0.591512078865,0.0126419752479,0.166666666667,0.0195835991939,0.0,0.0
"[[ cuSolverSp_LinearSolver ]] void cusparseIinclusive_localscan_core<int=256, int=4>(int, int*, int*, int*)",0.111079930051,0.11043280024,0.0334581386513,0.127157732102,1.0,0.994628315505,0.928215713932,0.0312232812233,0.112203112873,0.0,0.0,0.1630859375,0.09105603125,2.43049663443e-06,0.572213308029,0.0,0.011245512648,0.0184878841383,0.00587005780904,0.0149500136162,0.0251359009514,0.00266244508855,0.00347346254484,0.00277210033644,0.00648045165228,0.99775449,0.98742604,0.0,0.1,0.2,0.0,0.0,0.0,0.111111111111,0.1,0.302287583333,0.1,0.342849031624,0.185593653609,0.166677144081,0.0,0.115640349253,0.172446075923,0.270305037406,0.0210158466351,0.0,0.524718304168,0.0,0.99408284,0.00952685200809,0.0110762481601,0.0159630258541,0.0114676806194,0.654320987495,0.0,0.00312343208983,0.0,0.0
"[[ cuSolverSp_LinearSolver ]] void stable_sort_by_key_stop_core<int=256, int=4>(int, int*, int*)",0.861585131784,0.836285807086,0.0951358213394,0.359338653185,1.0,0.98519118052,0.94910091565,0.0103027603028,0.350870370333,0.0,0.0,0.28026340625,0.025390625,0.0,0.572213308029,0.0,0.942468347447,0.000571759448747,0.552218581475,0.00368561214944,0.840469022429,0.129320739166,0.288679410128,0.0,0.0,0.88890226,0.1015625,0.0,0.2,0.2,0.0,0.0,0.142857142857,0.888888888889,0.2,0.0,0.0,0.0403164417411,0.17976351678,0.644011904833,1.08413016901e-05,0.0856669112642,0.053762467847,0.05477478969,0.00503419435541,0.0,0.525691307862,0.464814217021,0.81036261,0.896227068449,0.00273061656244,0.896479936989,0.00276819385524,0.0493827123735,0.5,0.0184782236328,0.0,0.0
"[[ cuSolverSp_LinearSolver ]] void conjugate_val<double, int=256>(int, double*)",0.775629700296,0.285486371705,0.0406094023839,0.15848137178,1.0,1.0,1.0,0.020277020277,0.173780436334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000407955296371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.533736768015,0.10400815136,0.0,0.0,0.0,0.757870046058,0.0705651333051,0.0341317489785,0.0,0.0,0.0,0.0,0.0,0.0,0.000970517920278,0.000118994758364,0.19753086244,0.0,0.0047323859793,0.0,0.0
"[[ cuSolverSp_LinearSolver ]] void pegasus_gather_kernel<double, int=256>(int, double const *, int const *, double*)",0.36725622066,0.695064479821,0.0403442317359,0.205436152321,1.0,0.999020827971,0.932387832469,0.147028647029,0.225267993577,0.0,0.0,0.249600625,0.249600625,0.0,0.286106654014,0.0,0.23521703804,0.257362065527,0.122506703131,0.20546984047,0.196695714995,0.0753593446333,0.0720473170028,0.0,0.0,1.0,1.0,0.0,0.2,0.2,0.0,0.0,0.0,0.222222222222,0.1,0.0,0.0,0.176162396114,0.0808723083667,0.499435164172,0.0,0.0,0.133194759546,0.289249293366,0.0220391925847,0.0,0.175429776806,0.531460406175,0.0,0.198823123842,0.152229623389,0.202562179693,0.152596586805,0.604938275121,0.166666666667,0.00997929618996,0.0,0.0
"[[ cuSolverSp_LinearSolver ]] void csrsv2_solve_upper_nontranspose_byLevel_kernel<double, int=5, int=3>(int, int, double const *, int const *, int const *, double const *, double*, int*, int*, double const *, double, int, int*, double*, int*, int)",0.999603364128,0.988629980001,0.0195375945181,0.0796393774249,0.756698627968,0.857004569573,0.835838561617,0.00016425016425,0.0860438094084,0.0,0.0,0.2588256875,0.03125,0.0267897808959,0.557858742095,0.0,0.296345999676,0.000137645792189,0.312927581057,0.000583273483789,0.0104888808762,0.000730025273115,0.16205050059,0.00990665573577,0.00918621798383,0.49322949,0.1875,0.0,0.2,0.2,0.1,0.25,0.0,0.111111111111,0.2,0.398292416667,0.1,0.0339646587591,0.0229349755448,0.968003351737,1.33431405416e-07,0.00394608664455,0.0282049489814,5.38100791692e-05,6.31030494424e-05,0.00915471260022,0.510603771949,0.826621693447,0.97687504,0.50852304621,0.00308760083753,0.509400510812,0.00313770389679,0.0,0.333333333333,0.00196528451218,5.74175610969e-05,0.0150083870504
"[[ vectorAdd ]] vectorAdd(float const *, float const *, float*, int)",0.530360097229,0.78914802475,0.0881712676049,0.346805953722,1.0,0.999789243538,0.95071622397,0.0525825525826,0.362486902997,0.0,0.0,0.24992003125,0.12496,0.0,0.572213308029,0.0,0.467353371229,0.383520145854,0.243408900917,0.306190514225,0.0514511017244,0.165626998392,0.143151009679,0.0,0.0,1.0,1.0,0.0,0.4,0.2,0.0,0.0,0.285714285714,0.222222222222,0.2,0.0,0.0,0.135928155816,0.0799425198668,0.65066676655,0.0,0.0,0.10763788371,0.134362905183,0.0429628437262,0.0,0.526289319891,0.408702423187,1.0,0.39504220434,0.226852109094,0.396227016587,0.227072284517,0.358024687363,0.333333333333,0.0174579808371,0.00745896989451,0.0
"[[ cuSolverSp_LowlevelCholesky ]] void pegasus_scatter_core<double, int=256>(int, double const *, double*, int const *)",0.814387772197,0.714193935853,0.0131449545134,0.056402553572,1.0,0.999491761415,0.902815508529,0.0578385578386,0.0618473846731,0.0,0.0,0.2497988125,0.59163759375,0.0,0.286106654014,0.0,0.123234424256,0.13483331516,0.0641834586205,0.254967515137,0.220146908807,0.42781208479,0.0377565286006,0.0,0.0,1.0,0.42221593,0.0,0.1,0.2,0.0,0.0,0.0,0.666666666667,0.1,0.0,0.0,0.00695396849831,0.0135966554818,0.812959139008,9.4402719332e-06,0.0,0.0228434388102,0.0344466599639,0.245351400681,0.0,0.1470197741,0.0,0.21462171,0.104166999974,0.188901732328,0.10511210914,0.188969012347,0.0987654376924,0.166666666667,0.00175119450304,0.0,0.0
"[[ cuSolverSp_LowlevelCholesky ]] void pegasus_symgather_kernel<double, int=256>(int, double const *, int const *, double*)",0.740324674837,0.793266235371,0.0325395927964,0.135511063082,1.0,0.999481191093,0.936933019378,0.0560903060903,0.148592637149,0.0,0.0,0.40571353125,0.2497988125,0.0,0.356143674613,0.0,0.24951175289,0.273006452343,0.193843166415,0.21795983062,0.642133522441,0.218435153026,0.0764470342924,0.0,0.0,0.67040614,1.0,0.0,0.2,0.2,0.0,0.0,0.0,0.888888888889,0.1,0.0,0.0,0.0715344533254,0.0422746635337,0.839369411909,0.0,0.0,0.0550777351135,0.0703854439774,0.0161195209884,0.0,0.250457182269,0.0273054768317,0.0,0.314599143534,0.161483275859,0.315293728555,0.16161782933,0.209876537297,0.166666666667,0.00575162812742,0.0,0.0
"[[ cuSolverSp_LowlevelCholesky ]] void gather_core<double, int=256>(int, double const *, int const *, double*)",0.988832517284,0.93649151334,0.0292618113171,0.114530427868,1.0,0.999982056025,0.933385984686,0.00178425178425,0.125586632374,0.0,0.0,0.6249325,0.249993,0.0,0.114674751324,0.0,0.294008695137,0.321697410935,0.459245917614,0.256833172243,0.524192457476,0.326483752128,0.0900552861163,0.0,0.0,0.3334348,0.999999,0.0,0.2,0.2,0.0,0.0,0.0,0.888888888889,0.1,0.0,0.0,0.00994041087042,0.0259453715306,0.700084601534,0.0019325871182,0.0,0.0217436344324,0.00176739758591,0.428822643841,0.0,0.0878916005677,0.557702451818,0.0,0.74533642338,0.190283970606,0.745267799732,0.190290084583,0.0,0.666666666667,0.00513740537762,0.0,0.0
"[[ cuSolverSp_LowlevelCholesky ]] void chol_check_singularity<double, double, int=256>(int, int const *, double const *, double, int*)",0.727368583402,0.518807720828,0.00653830430325,0.0349675451576,1.0,0.999126797586,0.922719621255,0.168579168579,0.0383430962732,0.0,0.0,0.65270565625,0.0,0.0,0.13671850225,0.0,0.079134380227,0.0,0.126539290398,0.0,0.374634980421,0.0856441912299,0.0242389744618,0.0,0.0,0.32571875,0.0,0.0,0.1,0.2,0.1,0.0,0.0,0.444444444444,0.1,0.0,0.0,0.0830718439537,0.0219194450905,0.862711488618,0.0,0.0,0.0365335871325,0.0905452623237,0.0,0.0,0.125745917747,0.113514922667,0.0,0.205367839984,0.0,0.206039112711,0.00012525763831,0.19753086244,0.0,0.000659410262164,0.0,0.0
"[[ cuSolverSp_LowlevelCholesky ]] void stable_sort_by_key_local_core<int=256, int=4>(int, int, int*, int*, int*, int*)",0.980572532722,0.700300081915,0.0814112824492,0.308392902804,1.0,0.992880983642,0.936097251671,0.000915750915751,0.309732871416,0.0,0.0,0.26553253125,0.1296905,0.00496506271565,0.572211145063,0.0,0.290241290684,0.476828112566,0.160611222126,0.407051520665,0.517543461152,0.478754072236,0.0889013247146,0.097374294976,0.270591792627,0.94444012,0.93841252,0.0,0.3,0.4,0.0,0.25,0.142857142857,1.0,0.1,0.376106677778,0.3,0.0257045818774,0.165572956305,0.488567196006,0.125281248384,0.170929084667,0.050477844377,0.00313746702243,0.176608966759,0.0,0.525317989796,0.0464817931889,0.99777532,0.260665123549,0.301578565249,0.260770250722,0.301584679227,0.0,0.333333333333,0.0150597977349,0.0,0.0
"[[ cuSolverSp_LowlevelCholesky ]] void set_identy<int=128>(int, int*)",0.484387540968,0.561941687282,0.0700569578191,0.272612837813,1.0,0.999741559875,0.935429917505,0.169908919909,0.298929403327,0.0,0.0,0.0,0.13116871875,0.0,0.0,0.0,0.0,0.930391260164,0.0,0.83470780979,0.000678556990171,0.905874213086,0.0,0.0,0.0,0.0,0.95999846,0.0,0.1,0.2,0.0,0.0,0.142857142857,0.444444444444,0.0,0.0,0.0,0.264155090822,0.155316182639,0.0,6.9150825857e-05,0.0,0.163702073292,0.382074965908,0.440127333271,0.0,0.526288562034,0.0,0.09227983,0.0,0.61842290447,0.000561591833678,0.618490177922,0.0987654376924,0.166666666667,0.0130531495761,0.0,0.0
"[[ cuSolverSp_LowlevelCholesky ]] void convert_CooToCsr_kernel<int=0>(int const *, int, int, int*)",0.960563683335,0.948936026785,0.137324888623,0.523913653415,1.0,0.763486751967,0.710978654514,0.0024075024075,0.488471958354,0.0,0.0,0.29684078125,0.03125940625,0.00232001951468,0.557152848314,0.0,0.298349397768,0.00496583669765,0.189380739968,0.0309484272683,0.527999913942,0.0584171141004,0.0913867786069,0.0928109621927,0.102266321575,0.82050664,0.12530069,1.0,0.2,0.4,0.0,0.25,0.285714285714,0.555555555556,0.2,0.552647155556,0.2,0.0983553332605,0.147193453958,0.396918468981,0.0,0.261680952407,0.248761478226,0.00639801678577,3.18799361235e-06,0.0,0.495934393952,0.15553479952,0.97173499,0.307356816841,0.0229292406943,0.307695585408,0.0229475891934,0.0126419752479,0.166666666667,0.0220326501678,0.0,0.0
"[[ cuSolverSp_LowlevelCholesky ]] void convert_CsrToCoo_kernel<int=0>(int const *, int, int, int*)",0.943933852002,0.864432019905,0.154744177577,0.577093698187,1.0,0.932419377815,0.841496512351,0.00216225216225,0.601183598185,0.0,0.0,0.125,0.1257588125,0.0,0.858319962043,0.0,0.0186858203682,0.766998923916,0.077875885589,0.782576752215,0.00718810366999,0.776752669391,0.183203882744,0.0,0.0,0.125,0.7824815,1.0,0.5,0.2,0.0,0.0,0.428571428571,0.888888888889,0.3,0.0,0.0,0.122410491228,0.191245952447,0.527246958272,0.0,0.0,0.319332076941,0.00714942743667,3.11750531137e-05,0.0,0.601154880863,0.815806783754,0.53391878,0.126389221561,0.579799760347,0.126703193522,0.579824222823,0.0246913626595,0.5,0.0274636212449,0.0,0.0
"[[ cuSolverSp_LowlevelCholesky ]] void csrchol_byLevel_binarySearchFree<double, double, int=5, int=3>(int, double*, int const *, int const *, int*, int*, int*, int*, int*, int*, int*, int)",0.998943603265,0.982492497952,0.0671692106714,0.259125170762,0.96331571244,0.922494654735,0.862862911469,2.25000225e-06,0.278292702868,0.0,0.0,0.14500996875,0.03800559375,0.474738154496,0.751776499158,0.0,0.21560511281,0.00256232939047,0.254948862494,0.00546924555395,0.0155105742091,0.00255508843339,0.37986164083,0.0244824732563,0.0668063087907,0.44044918,0.37400856,0.0,0.4,0.2,0.3,0.25,0.142857142857,0.111111111111,0.4,0.286960366667,0.1,0.0662428660698,0.130408815175,0.796356019695,0.0,0.000400630053933,0.0994069377153,-1.48948965872e-06,9.54796076865e-06,0.0,0.69707676176,0.826181322611,0.90097504,0.411001941181,0.0040520846709,0.408899467312,0.00408966196371,0.0,0.333333333333,0.00948222692838,0.0,0.10276100125
"[[ cuSolverSp_LowlevelCholesky ]] void stable_sort_by_key_merge_core<int=256, int=4>(int, int*, int*, int*, int*, int*, int*)",0.981179511891,0.920080975133,0.0487888519467,0.188174565805,1.0,1.0,0.863776449496,0.0019575019575,0.191555370006,0.0,0.0,0.2133485,0.15432121875,0.000575659445293,0.569845546582,0.0,0.286171489199,0.468762925007,0.159361086428,0.462080122004,0.509827488464,0.47408867678,0.0881680374636,0.0111089771029,0.00305775452272,0.93846683,0.80999579,0.0,0.2,0.2,0.0,0.0,0.142857142857,1.0,0.1,0.744598766667,0.1,0.0104746126576,0.0738447486878,0.87947109747,0.000421609883264,0.0227207926172,0.0454752407532,0.00301823161101,0.0281741578803,0.0,0.515527155908,0.0521400894825,0.48979177,0.258636206939,0.342348457503,0.258693671798,0.34235457148,0.0,0.5,0.00745294276096,0.0,0.0
